datetime	alt	PRESSURE	AIR_TEMP	RAINFALL	MIXDEPTH	RELHUMID
06/08/10 23:00:00	500	938.7	289.2	0	384.9	71.9
06/09/10 00:00:00	10	995.7	291.8	0	384.9	78
06/09/10 00:00:00	100	985.3	289.9	0	384.9	82.7
06/09/10 00:00:00	500	938.3	288.6	0	384.9	74.9
06/09/10 01:00:00	10	995.7	290.9	0	361.6	79
06/09/10 01:00:00	100	985.3	289.3	0	360.5	82.2
06/09/10 01:00:00	500	938.5	288.5	0	358.5	69.3
06/09/10 02:00:00	10	995.9	290	0	333.8	80
06/09/10 02:00:00	100	985.4	288.7	0	331.7	81.3
06/09/10 02:00:00	500	938.7	288.5	0	327.3	61.9
06/09/10 03:00:00	10	996	289.1	0	306.2	81.1
06/09/10 03:00:00	100	985.6	288.1	0	303.4	80.3
06/09/10 03:00:00	500	938.9	288.6	0	296.9	54.4
06/09/10 04:00:00	10	996.1	288.5	0	300.9	83.1
06/09/10 04:00:00	100	985.5	287.6	0	297.9	83.1
06/09/10 04:00:00	500	939.1	288.3	0	291.3	57.4
06/09/10 05:00:00	10	996.3	287.9	0	300	85.3
06/09/10 05:00:00	100	985.5	287.1	0	297	86.6
06/09/10 05:00:00	500	939.3	287.9	0	290.6	62.4
06/09/10 06:00:00	10	996.4	287.3	0	299.2	87.6
06/09/10 06:00:00	100	985.4	286.6	0	296.2	90.2
06/09/10 06:00:00	500	939.5	287.6	0	290	67.4
06/09/10 07:00:00	10	996.1	287.1	0	299.3	87.8
06/09/10 07:00:00	100	985.1	286.6	0	296	90.3
06/09/10 07:00:00	500	939.1	287.2	0	289.2	71.3
06/09/10 08:00:00	10	995.7	287.1	0	299.5	87.8
06/09/10 08:00:00	100	984.7	286.6	0	295.9	89.7
06/09/10 08:00:00	500	938.6	286.8	0	288.4	75
06/09/10 09:00:00	10	995.3	287	0	299.6	87.7
06/09/10 09:00:00	100	984.2	286.7	0	295.7	89.2
06/09/10 09:00:00	500	938.1	286.4	0	287.6	78.8
06/09/10 10:00:00	10	995.2	287	0	298.5	88.6
06/09/10 10:00:00	100	984	286.8	0	295.1	89.8
06/09/10 10:00:00	500	937.9	286.4	0	288.2	80
06/09/10 11:00:00	10	995.2	287	0	297.3	89.6
06/09/10 11:00:00	100	983.9	286.8	0	294.4	90.7
06/09/10 11:00:00	500	937.8	286.6	0	289	80.8
06/09/10 12:00:00	10	995.2	287	0	296.1	90.6
06/09/10 12:00:00	100	983.7	286.9	0	293.7	91.5
06/09/10 12:00:00	500	937.7	286.7	0	289.8	81.6
06/09/10 13:00:00	10	995.5	287.9	0	340.7	89.7
06/09/10 13:00:00	100	984.2	287.4	0	337.3	91.2
06/09/10 13:00:00	500	938	286.5	0	331.9	82.7
06/09/10 14:00:00	10	995.8	288.8	0	393.4	88.4
06/09/10 14:00:00	100	984.7	287.9	0	389.2	90.6
06/09/10 14:00:00	500	938.3	286.2	0	382.8	83.8
06/09/10 15:00:00	10	996.2	289.8	0	445.2	87
06/09/10 15:00:00	100	985.2	288.4	0	440.6	89.9
06/09/10 15:00:00	500	938.6	286	0	434	84.9
06/09/10 16:00:00	10	996.5	291.1	0	497.1	84.7
06/09/10 16:00:00	100	985.7	289.4	0	494.5	88.4
06/09/10 16:00:00	500	938.7	286.4	0	491.5	85.4
06/09/10 17:00:00	10	996.7	292.4	0	546.1	82.4
06/09/10 17:00:00	100	986.2	290.4	0	546.6	86.8
06/09/10 17:00:00	500	938.7	286.9	0	549.5	85.8
06/09/10 18:00:00	10	997	293.7	0	592	80.3
06/09/10 18:00:00	100	986.7	291.3	0	596.3	85.2
06/09/10 18:00:00	500	938.7	287.4	0	607	86.2
06/09/10 19:00:00	10	997.1	293.8	0	556.5	77
06/09/10 19:00:00	100	987.1	291.6	0	559.1	80.6
06/09/10 19:00:00	500	939.1	287.9	0	567	79.4
06/09/10 20:00:00	10	997.2	293.6	0	507.5	73.5
06/09/10 20:00:00	100	987.5	291.7	0	506.8	75.4
06/09/10 20:00:00	500	939.5	288.3	0	508.5	71
06/09/10 21:00:00	10	997.3	293.4	0	461.1	69.8
06/09/10 21:00:00	100	987.9	291.8	0	456.8	70.4
06/09/10 21:00:00	500	939.9	288.7	0	450.6	62.5
06/09/10 22:00:00	10	996.7	293	0	434.6	70.9
06/09/10 22:00:00	100	987.2	291.3	0	430.9	71.6
06/09/10 22:00:00	500	939.5	288.6	0	425.7	65
06/09/10 23:00:00	10	996.1	292.6	0	411.8	72.8
06/09/10 23:00:00	100	986.3	290.8	0	409.6	74.1
06/09/10 23:00:00	500	939	288.3	0	407	69.8
06/10/10 00:00:00	10	995.4	292.1	0	388.8	74.8
06/10/10 00:00:00	100	985.5	290.2	0	388.5	76.7
06/10/10 00:00:00	500	938.5	288.1	0	388.1	74.6
06/10/10 01:00:00	10	995.5	291.2	0	384.9	76.9
06/10/10 01:00:00	100	985.5	289.5	0	384.9	78.7
06/10/10 01:00:00	500	938.5	287.9	0	384.9	73.4
06/10/10 02:00:00	10	995.7	290.2	0	384.9	79.2
06/10/10 02:00:00	100	985.6	288.8	0	384.9	80.5
06/10/10 02:00:00	500	938.7	287.6	0	384.9	71.1
06/10/10 03:00:00	10	996	289.1	0	384.9	81.4
06/10/10 03:00:00	100	985.8	288	0	384.9	82.3
06/10/10 03:00:00	500	938.9	287.4	0	384.9	68.9
06/10/10 04:00:00	10	995.8	288.5	0	362.1	83.6
06/10/10 04:00:00	100	985.4	287.6	0	360.9	84.9
06/10/10 04:00:00	500	939	287.1	0	359	71.9
06/10/10 05:00:00	10	995.6	287.9	0	333.5	85.8
06/10/10 05:00:00	100	984.9	287.1	0	331.1	87.7
06/10/10 05:00:00	500	939.2	286.9	0	327.9	75.9
06/10/10 06:00:00	10	995.4	287.3	0	303.7	88
06/10/10 06:00:00	100	984.4	286.7	0	300.2	90.5
06/10/10 06:00:00	500	939.3	286.6	0	296.8	80
06/10/10 07:00:00	10	995.1	287.2	0	317	87.7
06/10/10 07:00:00	100	984.2	286.7	0	312.3	90
06/10/10 07:00:00	500	939	286.1	0	306.6	82.7
06/10/10 08:00:00	10	994.7	287.2	0	338.4	86.8
06/10/10 08:00:00	100	984	286.8	0	332.8	88.8
06/10/10 08:00:00	500	938.7	285.6	0	324.5	85.2
06/10/10 09:00:00	10	994.4	287.2	0	359.3	85.9
06/10/10 09:00:00	100	983.8	286.9	0	353	87.6
06/10/10 09:00:00	500	938.3	285.2	0	342.4	87.6
06/10/10 10:00:00	10	993.8	287.1	0	348.8	85.9
06/10/10 10:00:00	100	983.1	287	0	343.6	87.7
06/10/10 10:00:00	500	937.7	285.2	0	337.6	89.1
06/10/10 11:00:00	10	993.3	287.1	0	330.5	86.1
06/10/10 11:00:00	100	982.4	287	0	328.1	88.2
06/10/10 11:00:00	500	937.1	285.4	0	328.4	90.5
06/10/10 12:00:00	10	992.7	287	0	310.5	86.2
06/10/10 12:00:00	100	981.7	287	0	312.4	88.7
06/10/10 12:00:00	500	936.6	285.6	0	319.5	91.9
06/10/10 13:00:00	10	993.2	287.8	0	398.8	87.2
06/10/10 13:00:00	100	982.1	287.4	0	399.2	89.7
06/10/10 13:00:00	500	936.8	285.4	0	403.5	92.2
06/10/10 14:00:00	10	993.7	288.8	0	506.6	88.3
06/10/10 14:00:00	100	982.6	287.8	0	505.9	90.9
06/10/10 14:00:00	500	937	285.1	0	507.3	92.3
06/10/10 15:00:00	10	994.2	289.7	0	612.5	89.3
06/10/10 15:00:00	100	983.2	288.2	0	612.2	92
06/10/10 15:00:00	500	937.2	284.9	0	612.3	92.5
06/10/10 16:00:00	10	994.5	290.9	0	625.2	86.4
06/10/10 16:00:00	100	983.7	289.1	0	625.6	89.2
06/10/10 16:00:00	500	937.4	285.2	0	625.8	93.4
06/10/10 17:00:00	10	994.7	292.1	0	618.4	82.8
06/10/10 17:00:00	100	984.1	290	0	619.4	85.7
06/10/10 17:00:00	500	937.5	285.7	0	620.8	94.5
06/10/10 18:00:00	10	994.9	293.3	0	610.5	79.4
06/10/10 18:00:00	100	984.5	291	0	612.1	82.3
06/10/10 18:00:00	500	937.7	286.1	0	615.9	95.6
06/10/10 19:00:00	10	995	293.2	0	604.5	78
06/10/10 19:00:00	100	985.2	291	0	606.6	80.2
06/10/10 19:00:00	500	938.1	286.3	0	611.6	89.8
06/10/10 20:00:00	10	995.1	292.8	0	598.1	77
06/10/10 20:00:00	100	985.9	290.8	0	600.9	78.5
06/10/10 20:00:00	500	938.6	286.5	0	607.1	82.7
06/10/10 21:00:00	10	995.2	292.4	0	590.6	76
06/10/10 21:00:00	100	986.7	290.6	0	594.2	76.8
06/10/10 21:00:00	500	939.1	286.7	0	601.8	75.8
06/10/10 22:00:00	10	995.2	291.8	0	590.9	77.7
06/10/10 22:00:00	100	986.3	290.1	0	594.6	78.6
06/10/10 22:00:00	500	939	286.4	0	602.4	78.7
06/10/10 23:00:00	10	995.2	291.2	0	592.4	79.9
06/10/10 23:00:00	100	986.1	289.6	0	595.9	81.1
06/10/10 23:00:00	500	939.1	285.9	0	603.7	83.4
06/11/10 00:00:00	10	995.1	290.5	0	593.9	82.3
06/11/10 00:00:00	100	985.8	289	0	597.3	83.7
06/11/10 00:00:00	500	939.1	285.4	0	605.1	88.1
06/11/10 01:00:00	10	994.8	289.7	0	554.1	83
06/11/10 01:00:00	100	985.4	288.4	0	555.8	83.9
06/11/10 01:00:00	500	938.5	285.1	0	560.4	86.1
06/11/10 02:00:00	10	994.3	288.7	0	506.2	83.3
06/11/10 02:00:00	100	984.9	287.7	0	504.9	83.7
06/11/10 02:00:00	500	937.9	284.7	0	505	82.9
06/11/10 03:00:00	10	993.9	287.8	0	458.5	83.7
06/11/10 03:00:00	100	984.4	287.1	0	453.2	83.6
06/11/10 03:00:00	500	937.3	284.4	0	447.9	79.7
06/11/10 04:00:00	10	993.2	287.5	0	457.9	83.1
06/11/10 04:00:00	100	983.4	286.9	0	450.4	83.6
06/11/10 04:00:00	500	936.5	284.2	0	442.6	79.4
06/11/10 05:00:00	10	992.6	287.4	0	464.6	82.2
06/11/10 05:00:00	100	982.3	286.7	0	455.9	83.6
06/11/10 05:00:00	500	935.8	284.1	0	447.8	79.6
06/11/10 06:00:00	10	991.9	287.2	0	468.6	81.3
06/11/10 06:00:00	100	981.3	286.6	0	459.9	83.7
06/11/10 06:00:00	500	935.1	284	0	452.9	79.7
06/11/10 07:00:00	10	991.8	286.9	0	469	81.2
06/11/10 07:00:00	100	981.2	286.4	0	460.6	83.5
06/11/10 07:00:00	500	935.3	283.8	0	454.5	81.3
06/11/10 08:00:00	10	991.7	286.6	0	468.5	81.3
06/11/10 08:00:00	100	981.2	286.2	0	460.5	83.3
06/11/10 08:00:00	500	935.5	283.5	0	455.1	83.1
06/11/10 09:00:00	10	991.6	286.2	0	468.1	81.3
06/11/10 09:00:00	100	981.2	286	0	460.4	83.1
06/11/10 09:00:00	500	935.7	283.2	0	455.7	84.8
06/11/10 10:00:00	10	991.2	285.9	0	440.3	81.4
06/11/10 10:00:00	100	980.4	285.9	0	432.2	83.4
06/11/10 10:00:00	500	934.9	283.1	0	426.5	87.1
06/11/10 11:00:00	10	990.8	285.7	0	406.4	81.4
06/11/10 11:00:00	100	979.7	285.8	0	397.8	83.8
06/11/10 11:00:00	500	934	283	0	390.8	89.7
06/11/10 12:00:00	10	990.3	285.4	0	371.4	81.4
06/11/10 12:00:00	100	978.9	285.7	0	362.6	84.1
06/11/10 12:00:00	500	933.1	283	0	354.1	92.3
06/11/10 13:00:00	10	990.7	286.4	0	460.7	80
06/11/10 13:00:00	100	979.3	286.1	0	449.6	82.9
06/11/10 13:00:00	500	933.3	283	0	437.5	92
06/11/10 14:00:00	10	991.3	287.7	0	572.8	78.4
06/11/10 14:00:00	100	979.9	286.7	0	562	81.2
06/11/10 14:00:00	500	933.5	282.9	0	549.3	91.1
06/11/10 15:00:00	10	991.8	289	0	683.3	76.8
06/11/10 15:00:00	100	980.4	287.2	0	675.5	79.5
06/11/10 15:00:00	500	933.8	282.9	0	665.5	90.3
06/11/10 16:00:00	10	992.1	290	0	759.2	75.9
06/11/10 16:00:00	100	981.1	287.9	0	754.6	78.7
06/11/10 16:00:00	500	934.3	283.2	0	750.9	92.2
06/11/10 17:00:00	10	992.3	290.9	0	825	75.2
06/11/10 17:00:00	100	981.6	288.6	0	824.5	78.1
06/11/10 17:00:00	500	934.8	283.7	0	827.3	94.6
06/11/10 18:00:00	10	992.5	291.8	0	887.4	74.6
06/11/10 18:00:00	100	982.2	289.3	0	892	77.6
06/11/10 18:00:00	500	935.2	284.1	0	901.2	96.9
06/11/10 19:00:00	10	992.8	292.1	0	983.2	75.4
06/11/10 19:00:00	100	982.9	289.6	0	990.4	78.4
06/11/10 19:00:00	500	936	284.2	0	1004.3	97.7
06/11/10 20:00:00	10	993.1	292.3	0	1083.6	76.5
06/11/10 20:00:00	100	983.6	289.8	0	1092.9	79.6
06/11/10 20:00:00	500	936.8	284.3	0	1111.4	98.2
06/11/10 21:00:00	10	993.4	292.6	0	1181.5	77.5
06/11/10 21:00:00	100	984.4	290.1	0	1192.8	80.7
06/11/10 21:00:00	500	937.7	284.3	0	1216	98.7
06/11/10 22:00:00	10	993.4	292	0	1138.4	78.6
06/11/10 22:00:00	100	984.3	289.7	0	1145.7	81.5
06/11/10 22:00:00	500	937.4	284.2	0	1163	98.7
06/11/10 23:00:00	10	993.3	291.2	0	1065.9	79.7
06/11/10 23:00:00	100	984.1	289.2	0	1068.6	82.4
06/11/10 23:00:00	500	937.1	284.1	0	1079	98.5
06/12/10 00:00:00	10	993.2	290.4	0	992.7	80.9
06/12/10 00:00:00	100	984	288.8	0	991.6	83.2
06/12/10 00:00:00	500	936.7	284	0	996.3	98.3
06/12/10 01:00:00	10	993.2	289.7	0.1	867	80.9
06/12/10 01:00:00	100	984	288.3	0.1	861	82.9
06/12/10 01:00:00	500	936.8	284.1	0.1	859.5	92.9
06/12/10 02:00:00	10	993.3	288.9	0.1	730.8	80.8
06/12/10 02:00:00	100	984.1	287.8	0.1	720.1	82.4
06/12/10 02:00:00	500	936.8	284.3	0.1	711.7	86.4
06/12/10 03:00:00	10	993.3	288.2	0.1	595	80.6
06/12/10 03:00:00	100	984.2	287.3	0.1	579.9	82
06/12/10 03:00:00	500	936.8	284.4	0.1	564.1	80.1
06/12/10 04:00:00	10	993.2	287.7	0	523	82.2
06/12/10 04:00:00	100	983.7	287	0	507.3	83.8
06/12/10 04:00:00	500	936.5	284.2	0	488	83.9
06/12/10 05:00:00	10	993.1	287.3	0	463.3	84.3
06/12/10 05:00:00	100	983.1	286.7	0	448.8	86.3
06/12/10 05:00:00	500	936.2	284	0	428.1	89.7
06/12/10 06:00:00	10	993	286.8	0	402.2	86.4
06/12/10 06:00:00	100	982.6	286.3	0	390	88.9
06/12/10 06:00:00	500	935.9	283.8	0	369	95.5
06/12/10 07:00:00	10	992.6	286.6	0	412.9	88
06/12/10 07:00:00	100	982.1	286.1	0	405	90.3
06/12/10 07:00:00	500	935.9	283.6	0	391.8	96
06/12/10 08:00:00	10	992.1	286.4	0	438.6	89.6
06/12/10 08:00:00	100	981.6	285.9	0	434.4	91.4
06/12/10 08:00:00	500	935.7	283.3	0	428.2	95.4
06/12/10 09:00:00	10	991.7	286.2	0	465.2	91.1
06/12/10 09:00:00	100	981.1	285.7	0	463.9	92.6
06/12/10 09:00:00	500	935.6	283	0	463	94.9
06/12/10 10:00:00	10	991.6	286.1	0	473.5	91.5
06/12/10 10:00:00	100	980.9	285.7	0	472.3	93.3
06/12/10 10:00:00	500	935.3	282.9	0	469.6	96.2
06/12/10 11:00:00	10	991.7	286	0	476.9	91.7
06/12/10 11:00:00	100	980.7	285.7	0	475.7	93.8
06/12/10 11:00:00	500	935	282.9	0	469	97.8
06/12/10 12:00:00	10	991.7	286	0	479.2	91.9
06/12/10 12:00:00	100	980.6	285.8	0	478.2	94.5
06/12/10 12:00:00	500	934.7	282.8	0	465.7	99.4
06/12/10 13:00:00	10	992.3	286.8	0	523.6	89.5
06/12/10 13:00:00	100	981.1	286.2	0	518.6	92.3
06/12/10 13:00:00	500	934.9	282.9	0	504.9	98.4
06/12/10 14:00:00	10	992.8	287.8	0	574	86.7
06/12/10 14:00:00	100	981.7	286.7	0	568.8	89.5
06/12/10 14:00:00	500	935.1	283.2	0	558.9	97
06/12/10 15:00:00	10	993.4	288.8	0	622.1	83.9
06/12/10 15:00:00	100	982.2	287.2	0	621	86.7
06/12/10 15:00:00	500	935.3	283.4	0	619.3	95.7
06/12/10 16:00:00	10	994	290.2	0	706.9	80.3
06/12/10 16:00:00	100	983.2	288.4	0	707.6	83.1
06/12/10 16:00:00	500	936.4	284	0	710.3	94.1
06/12/10 17:00:00	10	994.5	291.8	0	797.9	76.8
06/12/10 17:00:00	100	984.1	289.6	0	798.9	79.6
06/12/10 17:00:00	500	937.6	284.7	0	804.9	92.6
06/12/10 18:00:00	10	995.1	293.3	0	887.4	73.3
06/12/10 18:00:00	100	985.1	290.8	0	888	76.2
06/12/10 18:00:00	500	938.8	285.4	0	897.5	91.2
06/12/10 19:00:00	10	995.5	293.5	0	891.6	73.4
06/12/10 19:00:00	100	985.7	291	0	893.7	76.5
06/12/10 19:00:00	500	939.1	285.5	0	907.6	91.5
06/12/10 20:00:00	10	995.9	293.6	0	877.4	74.3
06/12/10 20:00:00	100	986.2	291.1	0	881.9	77.6
06/12/10 20:00:00	500	939.2	285.6	0	900.9	92.1
06/12/10 21:00:00	10	996.4	293.6	0	861.6	75.1
06/12/10 21:00:00	100	986.7	291.2	0	869.2	78.7
06/12/10 21:00:00	500	939.4	285.7	0	894	92.7
06/12/10 22:00:00	10	996.3	292.9	0	786	75.1
06/12/10 22:00:00	100	986.6	290.7	0	792.8	78.6
06/12/10 22:00:00	500	939.4	285.6	0	813.5	93.1
06/12/10 23:00:00	10	996.3	292.2	0	698.2	74.8
06/12/10 23:00:00	100	986.5	290.2	0	703.6	78.3
06/12/10 23:00:00	500	939.3	285.4	0	718.8	93.4
06/13/10 00:00:00	10	996.2	291.4	0	610.5	74.6
06/13/10 00:00:00	100	986.4	289.6	0	614.5	78
06/13/10 00:00:00	500	939.2	285.3	0	624.7	93.7
06/13/10 01:00:00	10	996.2	291	0	558.1	74.8
06/13/10 01:00:00	100	986	289.4	0	558.6	77.8
06/13/10 01:00:00	500	938.5	285.7	0	564.3	86.7
06/13/10 02:00:00	10	996.4	290.7	0	512	75.1
06/13/10 02:00:00	100	985.8	289.2	0	509.8	77.5
06/13/10 02:00:00	500	937.9	286.3	0	511.3	78.1
06/13/10 03:00:00	10	996.5	290.4	0	465.6	75.6
06/13/10 03:00:00	100	985.5	289.1	0	462.1	77.1
06/13/10 03:00:00	500	937.3	287	0	459.7	69.3
06/13/10 04:00:00	10	996.5	289.7	0	413.9	77.4
06/13/10 04:00:00	100	985.3	288.7	0	410.8	78.3
06/13/10 04:00:00	500	937.8	287.6	0	406	65.7
06/13/10 05:00:00	10	996.5	289	0	361	79.5
06/13/10 05:00:00	100	985.1	288.3	0	358.4	79.7
06/13/10 05:00:00	500	938.3	288.3	0	353.3	63.2
06/13/10 06:00:00	10	996.4	288.2	0	307.5	81.5
06/13/10 06:00:00	100	984.9	287.9	0	305.4	81.1
06/13/10 06:00:00	500	938.8	289	0	301.7	60.8
06/13/10 07:00:00	10	996.4	287.9	0	296.5	83.4
06/13/10 07:00:00	100	984.9	287.7	0	294.9	83.3
06/13/10 07:00:00	500	939.1	288.7	0	292.7	64.2
06/13/10 08:00:00	10	996.5	287.7	0	294.2	85.2
06/13/10 08:00:00	100	985	287.5	0	292.9	85.5
06/13/10 08:00:00	500	939.4	288.4	0	291.6	68.7
06/13/10 09:00:00	10	996.5	287.4	0	292	87
06/13/10 09:00:00	100	985	287.4	0	291	87.8
06/13/10 09:00:00	500	939.7	288	0	290.3	73.1
06/13/10 10:00:00	10	996.3	287.2	0	282.1	87.2
06/13/10 10:00:00	100	984.8	287.3	0	281.9	88.5
06/13/10 10:00:00	500	939.4	287.8	0	282.8	74.9
06/13/10 11:00:00	10	996.1	287.1	0	270.6	87.2
06/13/10 11:00:00	100	984.6	287.4	0	271.1	88.8
06/13/10 11:00:00	500	939	287.8	0	273.2	76.2
06/13/10 12:00:00	10	995.8	286.9	0	259.2	87.2
06/13/10 12:00:00	100	984.4	287.4	0	260.2	89.2
06/13/10 12:00:00	500	938.7	287.7	0	262.6	77.5
06/13/10 13:00:00	10	996.1	288	0	293.1	85.4
06/13/10 13:00:00	100	984.5	287.8	0	293.2	88.1
06/13/10 13:00:00	500	938.6	287.9	0	294.1	74.5
06/13/10 14:00:00	10	996.4	289.4	0	335.7	83.3
06/13/10 14:00:00	100	984.7	288.3	0	335.4	86.6
06/13/10 14:00:00	500	938.6	288.2	0	335.3	70.6
06/13/10 15:00:00	10	996.7	290.8	0	377.9	81.2
06/13/10 15:00:00	100	984.9	288.8	0	377.8	85.1
06/13/10 15:00:00	500	938.6	288.4	0	377.7	66.8
06/13/10 16:00:00	10	997.3	292.2	0	447.3	77.1
06/13/10 16:00:00	100	986	290.2	0	448.2	81.4
06/13/10 16:00:00	500	939.2	289.1	0	449.8	66.1
06/13/10 17:00:00	10	997.8	293.6	0	519.5	72.7
06/13/10 17:00:00	100	987.2	291.6	0	521.2	77.3
06/13/10 17:00:00	500	940	289.9	0	526.5	66.1
06/13/10 18:00:00	10	998.3	294.9	0	588.8	68.5
06/13/10 18:00:00	100	988.3	293.1	0	591.2	73.3
06/13/10 18:00:00	500	940.8	290.6	0	602.1	66.1
06/13/10 19:00:00	10	998.5	295.3	0	593.5	67.1
06/13/10 19:00:00	100	988.7	293.4	0	596.7	70.4
06/13/10 19:00:00	500	941.1	291	0	610.6	61.4
06/13/10 20:00:00	10	998.5	295.5	0	584.6	66.3
06/13/10 20:00:00	100	988.9	293.6	0	588.8	67.6
06/13/10 20:00:00	500	941.4	291.3	0	605.4	55.5
06/13/10 21:00:00	10	998.5	295.7	0	574.9	65.4
06/13/10 21:00:00	100	989.2	293.8	0	580.2	65
06/13/10 21:00:00	500	941.7	291.5	0	599.5	49.5
06/13/10 22:00:00	10	998.4	294.8	0	516.6	69.4
06/13/10 22:00:00	100	988.9	292.9	0	520.8	69.8
06/13/10 22:00:00	500	941.8	291.3	0	535.5	52.9
06/13/10 23:00:00	10	998.2	293.7	0	447.6	74.4
06/13/10 23:00:00	100	988.6	291.9	0	450.6	76.1
06/13/10 23:00:00	500	941.8	291	0	460.2	58.4
06/14/10 00:00:00	10	998.1	292.5	0	378.1	79.5
06/14/10 00:00:00	100	988.3	290.8	0	379.9	82.4
06/14/10 00:00:00	500	941.8	290.7	0	385.3	63.9
06/14/10 01:00:00	10	997.9	291.6	0	335	80.3
06/14/10 01:00:00	100	987.9	290.1	0	336.1	81.9
06/14/10 01:00:00	500	941	291	0	339.7	57.7
06/14/10 02:00:00	10	997.6	290.7	0	296.3	80.2
06/14/10 02:00:00	100	987.5	289.5	0	296.9	79.8
06/14/10 02:00:00	500	940.2	291.5	0	298.9	49.5
06/14/10 03:00:00	10	997.4	289.8	0	256.7	80.3
06/14/10 03:00:00	100	987.1	288.9	0	256.8	77.8
06/14/10 03:00:00	500	939.4	292	0	257.1	41.5
06/14/10 04:00:00	10	997.3	289.2	0	250	83.8
06/14/10 04:00:00	100	986.6	288.5	0	250	81
06/14/10 04:00:00	500	939.5	292.5	0	250	39.8
06/14/10 05:00:00	10	997.3	288.7	0	250	88
06/14/10 05:00:00	100	986.2	288.1	0	250	85.4
06/14/10 05:00:00	500	939.8	293	0	250	39.3
06/14/10 06:00:00	10	997.3	288.1	0	250	92.3
06/14/10 06:00:00	100	985.8	287.8	0	250	89.8
06/14/10 06:00:00	500	940	293.6	0	250	38.8
06/14/10 07:00:00	10	996.7	288.3	0	250	90.9
06/14/10 07:00:00	100	985.1	288.3	0	250	88.6
06/14/10 07:00:00	500	939.6	293.8	0	250	42.8
06/14/10 08:00:00	10	996	288.7	0	250	88.3
06/14/10 08:00:00	100	984.3	288.9	0	250	86.2
06/14/10 08:00:00	500	939	293.9	0	250	47.8
06/14/10 09:00:00	10	995.3	289.1	0	250	85.7
06/14/10 09:00:00	100	983.4	289.5	0	250	83.8
06/14/10 09:00:00	500	938.5	294	0	250	52.7
06/14/10 10:00:00	10	995.1	289.1	0	250	85.6
06/14/10 10:00:00	100	983.4	289.6	0	250	83.6
06/14/10 10:00:00	500	938.5	294.3	0	250	51.6
06/14/10 11:00:00	10	995	289	0	250	86
06/14/10 11:00:00	100	983.4	289.7	0	250	83.9
06/14/10 11:00:00	500	938.6	294.5	0	250	49.3
06/14/10 12:00:00	10	994.8	288.8	0	250	86.3
06/14/10 12:00:00	100	983.5	289.7	0	250	84.1
06/14/10 12:00:00	500	938.6	294.8	0	250	47.1
06/14/10 13:00:00	10	995.2	290.2	0	285.8	83.4
06/14/10 13:00:00	100	983.8	290.3	0	285.9	82.4
06/14/10 13:00:00	500	938.7	294.3	0	286.1	50
06/14/10 14:00:00	10	995.6	291.8	0	328.3	79.9
06/14/10 14:00:00	100	984.2	290.9	0	328.8	80.3
06/14/10 14:00:00	500	938.7	293.7	0	329.7	54.1
06/14/10 15:00:00	10	996.1	293.5	0	370.4	76.3
06/14/10 15:00:00	100	984.6	291.6	0	371.7	78.2
06/14/10 15:00:00	500	938.8	293	0	373.7	58.2
06/14/10 16:00:00	10	996.3	294.8	0	375.6	72.8
06/14/10 16:00:00	100	985.2	292.8	0	377	74.9
06/14/10 16:00:00	500	939.1	293.8	0	380.2	55.4
06/14/10 17:00:00	10	996.4	296	0	373.3	69.5
06/14/10 17:00:00	100	985.8	294	0	374.6	71.6
06/14/10 17:00:00	500	939.4	294.8	0	379.2	51.2
06/14/10 18:00:00	10	996.5	297.2	0	370.6	66.3
06/14/10 18:00:00	100	986.3	295.2	0	371.8	68.3
06/14/10 18:00:00	500	939.7	295.9	0	378	47
06/14/10 19:00:00	10	996.2	297.4	0	368.7	65.2
06/14/10 19:00:00	100	986.3	295.4	0	370.1	65.9
06/14/10 19:00:00	500	939.8	296.3	0	375.9	42.8
06/14/10 20:00:00	10	995.9	297.4	0	367.1	64.5
06/14/10 20:00:00	100	986.3	295.3	0	368.7	63.6
06/14/10 20:00:00	500	939.8	296.6	0	373.7	38.5
06/14/10 21:00:00	10	995.6	297.5	0	365.5	63.8
06/14/10 21:00:00	100	986.3	295.2	0	367.2	61.5
06/14/10 21:00:00	500	939.8	296.9	0	371.5	33.9
06/14/10 22:00:00	10	995.3	296.6	0	333.9	66.3
06/14/10 22:00:00	100	985.7	294.5	0	335.1	64.4
06/14/10 22:00:00	500	940	296.7	0	337.5	34.2
06/14/10 23:00:00	10	995	295.5	0	295.5	69.5
06/14/10 23:00:00	100	985.2	293.7	0	296.2	68.5
06/14/10 23:00:00	500	940.1	296.3	0	297	35.6
06/15/10 00:00:00	10	994.7	294.4	0	256.6	72.7
06/15/10 00:00:00	100	984.8	293	0	256.6	72.6
06/15/10 00:00:00	500	940.3	296	0	256.7	37.1
06/15/10 01:00:00	10	994.2	293.9	0	250	72.4
06/15/10 01:00:00	100	984	292.6	0	250	70.9
06/15/10 01:00:00	500	939.2	296.2	0	250	36.5
06/15/10 02:00:00	10	993.7	293.5	0	250	71.3
06/15/10 02:00:00	100	983.2	292.3	0	250	68.1
06/15/10 02:00:00	500	938.1	296.4	0	250	35.9
06/15/10 03:00:00	10	993.2	293.1	0	250	70.4
06/15/10 03:00:00	100	982.5	292.1	0	250	65.2
06/15/10 03:00:00	500	937	296.6	0	250	35.4
06/15/10 04:00:00	10	993.2	292	0	250	74.8
06/15/10 04:00:00	100	982.4	291.4	0	250	69.1
